strain	gisaid_epi_isl	genbank_accession	submitting_lab	authors	originating_lab	url
Switzerland/BS-UHB-42666376/2021	EPI_ISL_1388449		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	University Hospital Basel, Clinical Virology	https://www.gisaid.org
Switzerland/BS-UHB-42667210/2021	EPI_ISL_1273645		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	University Hospital Basel, Clinical Virology	https://www.gisaid.org
Switzerland/BS-UHB-42679385/2021	EPI_ISL_1388604		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	University Hospital Basel, Clinical Virology	https://www.gisaid.org
Switzerland/GE-32807087/2020	EPI_ISL_847923		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-32808252/2020	EPI_ISL_847926		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-32808468/2020	EPI_ISL_847922		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-32857462/2021	EPI_ISL_860242		HUG, Laboratory of Virology and Universitätsspital Basel	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-32891984/2021	EPI_ISL_860245		HUG, Laboratory of Virology and Universitätsspital Basel	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-32893218/2021	EPI_ISL_860246		HUG, Laboratory of Virology and Universitätsspital Basel	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-32924322/2021	EPI_ISL_864605		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-32929459/2021	EPI_ISL_864607		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-32941881/2021	EPI_ISL_864611		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-33032874/2021	EPI_ISL_953533		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-33033810/2021	EPI_ISL_953517		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-33077629/2021	EPI_ISL_953573		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-33121710/2021	EPI_ISL_981567		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-33122524/2021	EPI_ISL_981570		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-33125440/2021	EPI_ISL_981583		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-33128451/2021	EPI_ISL_981592		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-33167260/2021	EPI_ISL_981694		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-33188789/2021	EPI_ISL_1040209		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-33194649/2021	EPI_ISL_1040211		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-33195722/2021	EPI_ISL_1040213		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/GE-ETHZ-490445/2021	EPI_ISL_1130089		Department of Biosystems Science and Engineering, ETH Zürich	Christian Beisel et al	Viollier AG	https://www.gisaid.org
Switzerland/GEN2666/2021	EPI_ISL_1007600		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	CHUV	https://www.gisaid.org
Switzerland/GEN2695/2021	EPI_ISL_1007618		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	VIDYMED LA SOURCE	https://www.gisaid.org
Switzerland/GEN2741/2021	EPI_ISL_1007639		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	CHUV	https://www.gisaid.org
Switzerland/GR-ETHZ-451441/2021	EPI_ISL_1130122		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/GR-UHB-717511401/2020	EPI_ISL_861860		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Labormedizinisches Zentrum Dr Risch	https://www.gisaid.org
Switzerland/NE-ETHZ-490494/2021	EPI_ISL_1130177		Department of Biosystems Science and Engineering, ETH Zürich	Christian Beisel et al	Viollier AG	https://www.gisaid.org
Switzerland/NE-ETHZ-500068/2020	EPI_ISL_1119044		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/NE-PMI-2104-1945/2021	EPI_ISL_1302796		Genomics and Transcriptomics, Philip Morris International	Reto Lienhard et al	ADMED Microbiologie	https://www.gisaid.org
Switzerland/SG-UHB-4175525901/2020	EPI_ISL_861863		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Labormedizinisches Zentrum Dr Risch	https://www.gisaid.org
Switzerland/SO-ETHZ-451100/2021	EPI_ISL_1130473		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/SO-ETHZ-460765/2021	EPI_ISL_1130470		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/SO-ETHZ-461567/2021	EPI_ISL_1130453		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/SO-ETHZ-471281/2021	EPI_ISL_1130280		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/SO-ETHZ-480415/2021	EPI_ISL_1130374		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/SZ-ETHZ-420688/2020	EPI_ISL_1259679		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/VD-32938885/2021	EPI_ISL_864734		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/VD-33188932/2021	EPI_ISL_1040346		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/VD-ETHZ-481476/2021	EPI_ISL_1130690		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/VD-GEN2448/2020	EPI_ISL_1120826		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	VIDYMED EPALINGES	https://www.gisaid.org
Switzerland/VD-GEN2455/2020	EPI_ISL_1120824		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	CHUV	https://www.gisaid.org
Switzerland/VD-GEN2456/2020	EPI_ISL_1120822		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	ICH-SION	https://www.gisaid.org
Switzerland/VD-GEN2459/2020	EPI_ISL_1120830		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	ICH-SION	https://www.gisaid.org
Switzerland/VD-GEN2460/2020	EPI_ISL_1120833		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	CHUV	https://www.gisaid.org
Switzerland/VD-GEN2462/2020	EPI_ISL_1120831		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	CHUV	https://www.gisaid.org
Switzerland/VD-GEN2555/2021	EPI_ISL_1120851		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	LA SOURCE	https://www.gisaid.org
Switzerland/VD-GEN2559/2021	EPI_ISL_1120855		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	ARC LEMANIQUE SA	https://www.gisaid.org
Switzerland/VD-GEN2567/2021	EPI_ISL_1120858		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	EHNV	https://www.gisaid.org
Switzerland/VD-GEN2568/2021	EPI_ISL_1120864		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	EHNV	https://www.gisaid.org
Switzerland/VD-GEN2570/2021	EPI_ISL_1120865		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	EHNV	https://www.gisaid.org
Switzerland/VD-GEN2588/2021	EPI_ISL_1120840		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	EHNV	https://www.gisaid.org
Switzerland/VD-GEN3479/2021	EPI_ISL_1370424		Laboratory of genomics and metagenomics, Institute of Microbiology, University Hospital Centre and University of Lausanne, Switzerland	Trestan Pillonel et al	VIDYMED LAUSANNE	https://www.gisaid.org
Switzerland/VD-UHB-0718440401/2020	EPI_ISL_896103		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Labormedizinisches Zentrum Dr Risch	https://www.gisaid.org
Switzerland/VD-UHB-717443100/2020	EPI_ISL_861859		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Labormedizinisches Zentrum Dr Risch	https://www.gisaid.org
Switzerland/VD-UZH-IMV143/2020	EPI_ISL_766589		Institute of Medical Virology, University of Zurich	Stefan Schmutz et al	Dr. Boubaker Karim laboratory	https://www.gisaid.org
Switzerland/VD-UZH-IMV144/2020	EPI_ISL_766590		Institute of Medical Virology, University of Zurich	Stefan Schmutz et al	Dr. Boubaker Karim laboratory	https://www.gisaid.org
Switzerland/VS-33032013/2021	EPI_ISL_953600		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/VS-33158222/2021	EPI_ISL_981659		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/VS-33214635/2021	EPI_ISL_1040349		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/VS-ETHZ-451122/2021	EPI_ISL_1130734		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/VS-ETHZ-471351/2021	EPI_ISL_1130758		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/ZG-UHB-351432/2021	EPI_ISL_1388544		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Bioanalytika AG	https://www.gisaid.org
Switzerland/ZG-UHB-351434/2021	EPI_ISL_1388536		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Bioanalytika AG	https://www.gisaid.org
Switzerland/ZH-ETHZ-440266/2021	EPI_ISL_1130845		Department of Biosystems Science and Engineering, ETH Zürich	Christian Beisel et al	Viollier AG	https://www.gisaid.org
Switzerland/ZH-ETHZ-440403/2020	EPI_ISL_1130795		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/ZH-ETHZ-470600/2021	EPI_ISL_1131092		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/ZH-ETHZ-480257/2021	EPI_ISL_1131062		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/ZH-ETHZ-480369/2021	EPI_ISL_1130886		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/ZH-ETHZ-480611/2021	EPI_ISL_1130944		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/ZH-ETHZ-500086/2020	EPI_ISL_1119047		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/ZH-ETHZ-500087/2020	EPI_ISL_1119045		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/ZH-ETHZ-500088/2020	EPI_ISL_1119046		Department of Biosystems Science and Engineering, ETH Zürich	Chaoran Chen et al	Viollier AG	https://www.gisaid.org
Switzerland/ZH-SNRCI-32927909/2021	EPI_ISL_864737		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/ZH-UHB-717559301/2020	EPI_ISL_861861		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Labormedizinisches Zentrum Dr Risch	https://www.gisaid.org
Switzerland/ZH-UZH-IMV130/2020	EPI_ISL_751193		Institute of Medical Virology, University of Zurich	Stefan Schmutz et al	University Hospital Zürich	https://www.gisaid.org
Switzerland/ZH-UZH-IMV146/2020	EPI_ISL_812250		Institute of Medical Virology, University of Zurich	Stefan Schmutz et al	Invenimus AG	https://www.gisaid.org
Switzerland/un-33049334/2021	EPI_ISL_953535		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/un-33059398/2021	EPI_ISL_953552		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/un-33066969/2021	EPI_ISL_953536		HUG, Laboratory of Virology and the Health2030 Genome Center	Samuel Cordey et al	University Hospitals of Geneva, Laboratory of Virology	https://www.gisaid.org
Switzerland/un-UHB-001-31-221720/2021	EPI_ISL_896074		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Viollier AG	https://www.gisaid.org
Switzerland/un-UHB-001-312-23781/2021	EPI_ISL_896075		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Viollier AG	https://www.gisaid.org
Switzerland/un-UHB-016-31-214802/2020	EPI_ISL_896072		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Viollier AG	https://www.gisaid.org
Switzerland/un-UHB-30830994/2020	EPI_ISL_896107		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Viollier AG	https://www.gisaid.org
Switzerland/un-UHB-30846237/2020	EPI_ISL_896093		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Viollier AG	https://www.gisaid.org
Switzerland/un-UHB-31001193/2020	EPI_ISL_896105		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Viollier AG	https://www.gisaid.org
Switzerland/un-UHB-31028197/2020	EPI_ISL_896094		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Viollier AG	https://www.gisaid.org
Switzerland/un-UHB-31177838/2020	EPI_ISL_910324		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Viollier AG	https://www.gisaid.org
Switzerland/un-UHB-31187644/2020	EPI_ISL_910030		University Hospital Basel, Clinical Bacteriology	Tim Roloff et al	Viollier AG	https://www.gisaid.org
